date,product_category,units_sold,inventory_level,unit_price,warehouse_dispatch_rate,promotion_flag,residual,z,anomaly_z,anomaly_iqr,anomaly_if,anomaly_votes,anomaly_consensus
2020-10-08,Electronics,155.9,504.4,45.13,142.4,False,-63.824,-1.171,False,True,False,1,False
2020-10-31,Electronics,232.2,503.7,48.41,212.7,True,47.735,0.876,False,True,False,1,False
2020-11-15,Electronics,216.8,527.6,47.86,220.3,True,46.521,0.854,False,True,False,1,False
2020-12-10,Electronics,159.6,514.85,46.755,1156.7,False,-76.748,-1.408,False,True,True,2,True
2020-12-12,Electronics,317.5,512.6,47.64,291.4,True,76.735,1.408,False,True,False,1,False
2020-12-16,Electronics,300.4,523.8,47.79,283.9,True,53.675,0.985,False,True,False,1,False
2020-12-18,Electronics,227.3,513.4,45.33,2059.0,False,-8.997,-0.165,False,False,True,1,False
2021-01-24,Electronics,312.7,546.1,46.48,286.8,True,56.428,1.035,False,True,False,1,False
2021-02-03,Electronics,395.0,508.7,46.07,369.5,True,98.861,1.814,False,True,False,1,False
2021-02-05,Electronics,297.6,539.6,46.67,277.2,False,-177.851,-3.262,True,True,False,2,True
2021-02-06,Electronics,271.85,536.0,46.53,269.3,False,-201.705,-3.7,True,True,False,2,True
2021-02-07,Electronics,650.475,541.35,46.44,1346.65,False,213.706,3.921,True,True,True,3,True
2021-02-08,Electronics,1029.1,546.7,46.35,2424.0,False,617.338,11.325,True,True,True,3,True
2021-02-09,Electronics,244.5,545.5,46.93,223.0,False,-160.497,-2.944,False,True,False,1,False
2021-02-10,Electronics,280.6,541.4,47.96,293.4,False,-172.95,-3.172,True,True,False,2,True
2021-02-11,Electronics,176.0,424.8,46.28,180.4,False,-234.353,-4.299,True,True,False,2,True
2021-02-13,Electronics,468.9,530.5,45.75,472.9,True,152.942,2.806,False,True,True,2,True
2021-02-15,Electronics,237.1,547.1,46.57,244.7,False,-76.437,-1.402,False,True,False,1,False
2021-02-16,Electronics,389.1,529.1,47.1,358.7,True,89.242,1.637,False,True,False,1,False
2021-03-23,Electronics,358.1,501.0,46.36,364.4,True,67.392,1.237,False,True,False,1,False
2021-03-29,Electronics,428.3,476.2,47.57,432.9,True,125.413,2.301,False,True,False,1,False
2021-04-19,Electronics,408.7,488.5,46.15,402.5,True,98.784,1.812,False,True,False,1,False
2021-04-21,Electronics,292.3,493.25,46.67,301.8,False,-166.889,-3.061,True,True,False,2,True
2021-04-22,Electronics,313.3,488.1,46.59,323.3,False,-156.946,-2.879,False,True,False,1,False
2021-04-23,Electronics,339.9,472.1,45.27,310.2,False,-113.176,-2.076,False,True,False,1,False
2021-04-24,Electronics,1284.0,471.0,46.99,339.4,False,832.206,15.267,True,True,True,3,True
2021-04-25,Electronics,288.8,475.7,46.64,280.2,False,-164.722,-3.022,True,True,False,2,True
2021-04-26,Electronics,287.4,478.0,47.58,2767.0,False,-165.701,-3.04,True,True,True,3,True
2021-04-27,Electronics,276.8,499.9,47.13,284.5,False,-163.744,-3.004,True,True,False,2,True
2021-04-28,Electronics,447.5,495.9,45.63,410.7,True,126.025,2.312,False,True,False,1,False
2021-05-11,Electronics,303.667,411.867,46.643,1238.467,False,16.709,0.307,False,False,True,1,False
2021-05-12,Electronics,307.4,440.05,45.855,1724.0,False,1.083,0.02,False,False,True,1,False
2021-05-14,Electronics,297.4,488.1,44.86,298.4,False,-76.828,-1.409,False,True,False,1,False
2021-05-15,Electronics,307.6,486.4,48.03,300.4,False,-60.322,-1.106,False,True,False,1,False
2021-05-16,Electronics,275.9,316.2,45.0,267.8,False,-66.865,-1.226,False,True,False,1,False
2021-05-17,Electronics,703.9,318.9,46.5,246.6,False,364.441,6.686,True,True,True,3,True
2021-05-18,Electronics,274.0,315.3,46.39,61.4,False,-59.201,-1.086,False,True,False,1,False
2021-05-19,Electronics,274.4,324.5,46.25,253.6,False,-77.96,-1.43,False,True,False,1,False
2021-05-20,Electronics,310.8,321.2,47.39,281.9,False,-65.603,-1.203,False,True,False,1,False
2021-05-23,Electronics,353.6,521.2,47.38,325.9,True,55.378,1.016,False,True,False,1,False
2021-05-24,Electronics,349.6,529.7,46.54,357.4,True,50.941,0.935,False,True,False,1,False
2021-06-08,Electronics,346.167,508.267,48.073,322.767,False,69.344,1.272,False,True,False,1,False
2021-06-09,Electronics,387.4,506.6,48.5,353.3,True,89.475,1.642,False,True,False,1,False
2021-06-10,Electronics,238.0,477.65,46.045,223.6,False,-71.739,-1.316,False,True,False,1,False
2021-06-29,Electronics,333.3,513.0,47.55,305.0,True,85.106,1.561,False,True,False,1,False
2021-07-04,Electronics,361.6,489.5,46.685,352.75,False,102.342,1.878,False,True,False,1,False
2021-07-05,Electronics,205.5,520.3,45.62,215.2,False,-53.08,-0.974,False,True,False,1,False
2021-07-09,Electronics,239.8,486.0,47.16,2307.0,False,-8.961,-0.164,False,False,True,1,False
2021-07-17,Electronics,363.5,462.5,45.72,362.8,True,102.735,1.885,False,True,False,1,False
2021-07-23,Electronics,341.4,467.8,47.48,341.9,True,89.039,1.634,False,True,False,1,False
2021-08-11,Electronics,314.8,505.5,48.19,317.1,True,83.333,1.529,False,True,False,1,False
2021-08-31,Electronics,255.8,509.1,46.26,231.6,True,65.271,1.198,False,True,False,1,False
2021-09-04,Electronics,260.6,498.2,46.08,242.1,True,49.242,0.904,False,True,False,1,False
2021-09-19,Electronics,292.1,473.5,48.43,268.6,True,87.999,1.615,False,True,False,1,False
2021-12-02,Electronics,311.3,531.9,47.27,311.1,False,50.121,0.92,False,True,False,1,False
2021-12-12,Electronics,250.5,388.5,46.25,2589.0,False,15.735,0.289,False,False,True,1,False
2022-01-04,Electronics,352.4,300.7,47.16,363.3,False,49.592,0.91,False,True,False,1,False
2022-01-06,Electronics,383.7,336.8,46.14,388.2,True,48.061,0.882,False,True,False,1,False
2022-01-07,Electronics,301.3,336.4,47.02,298.6,False,-138.611,-2.543,False,True,False,1,False
2022-01-08,Electronics,289.8,339.6,46.05,277.9,False,-134.551,-2.468,False,True,False,1,False
2022-01-09,Electronics,248.4,348.2,47.26,232.0,False,-142.519,-2.614,False,True,False,1,False
2022-01-10,Electronics,1041.2,347.4,46.04,259.3,False,663.445,12.171,True,True,True,3,True
2022-01-11,Electronics,257.95,325.6,46.95,263.7,False,-117.64,-2.158,False,True,False,1,False
2022-01-12,Electronics,277.125,333.35,46.97,272.25,False,-137.525,-2.523,False,True,False,1,False
2022-01-13,Electronics,296.3,341.1,46.99,280.8,False,-143.585,-2.634,False,True,False,1,False
2022-01-15,Electronics,420.4,333.3,45.73,436.4,True,90.874,1.667,False,True,False,1,False
2022-01-17,Electronics,248.5,368.0,46.76,226.6,False,-65.109,-1.194,False,True,False,1,False
2022-01-31,Electronics,431.9,347.5,46.93,413.9,True,100.92,1.852,False,True,False,1,False
2022-02-01,Electronics,373.55,345.45,46.83,361.9,False,50.856,0.933,False,True,False,1,False
2022-02-15,Electronics,379.3,355.0,46.815,375.2,False,49.442,0.907,False,True,False,1,False
2022-02-16,Electronics,463.1,360.9,46.41,443.5,True,108.14,1.984,False,True,False,1,False
2022-02-27,Electronics,512.9,353.3,48.13,514.3,True,161.335,2.96,False,True,True,2,True
2022-03-06,Electronics,425.1,346.3,47.44,414.4,True,53.438,0.981,False,True,False,1,False
2022-03-07,Electronics,491.4,346.9,46.26,487.4,True,119.369,2.19,False,True,False,1,False
2022-03-09,Electronics,297.45,305.0,45.73,288.8,False,-114.614,-2.102,False,True,False,1,False
2022-03-12,Electronics,487.9,332.8,46.32,503.5,True,102.535,1.881,False,True,False,1,False
2022-03-31,Electronics,377.9,294.2,46.86,346.1,False,52.554,0.964,False,True,False,1,False
2022-04-01,Electronics,242.9,355.2,45.61,237.1,False,-84.261,-1.546,False,True,False,1,False
2022-04-02,Electronics,273.233,339.067,46.55,260.867,False,-52.275,-0.959,False,True,False,1,False
2022-04-05,Electronics,329.8,304.9,46.71,3219.0,False,29.766,0.546,False,False,True,1,False
2022-04-06,Electronics,342.6,301.5,47.345,1788.7,False,25.759,0.473,False,False,True,1,False
2022-04-10,Electronics,194.4,311.4,47.19,200.1,False,-80.794,-1.482,False,True,False,1,False
2022-04-20,Electronics,545.7,280.2,46.11,554.7,True,164.825,3.024,True,True,True,3,True
2022-04-29,Electronics,373.3,281.4,50.07,387.9,False,-9.99,-0.183,False,False,True,1,False
2022-05-01,Electronics,495.9,292.7,46.57,495.3,True,137.756,2.527,False,True,False,1,False
2022-05-16,Electronics,288.0,308.3,47.43,275.3,False,-60.623,-1.112,False,True,False,1,False
2022-05-18,Electronics,438.9,306.2,46.62,403.8,True,79.533,1.459,False,True,False,1,False
2022-05-19,Electronics,432.6,295.3,46.46,416.4,True,60.704,1.114,False,True,False,1,False
2022-06-02,Electronics,469.7,280.7,47.42,475.1,True,111.39,2.044,False,True,False,1,False
2022-06-22,Electronics,432.2,303.6,47.41,425.1,True,103.087,1.891,False,True,False,1,False
2022-06-30,Electronics,454.6,280.5,48.66,451.8,True,130.783,2.399,False,True,True,2,True
2022-07-31,Electronics,357.7,252.3,46.17,342.0,True,61.863,1.135,False,True,False,1,False
2022-08-04,Electronics,254.0,251.7,47.56,2543.0,False,-43.989,-0.807,False,False,True,1,False
2022-08-05,Electronics,351.4,277.6,46.74,317.9,False,64.903,1.191,False,True,False,1,False
2022-09-04,Electronics,371.5,290.4,47.07,379.6,False,99.363,1.823,False,True,False,1,False
2022-09-05,Electronics,214.9,281.6,46.06,201.6,False,-56.351,-1.034,False,True,False,1,False
2022-10-05,Electronics,344.267,303.45,46.513,330.717,False,49.149,0.902,False,True,False,1,False
2022-10-06,Electronics,376.0,298.1,46.43,353.0,True,70.421,1.292,False,True,False,1,False
2022-10-07,Electronics,253.2,292.1,45.87,258.4,False,-52.976,-0.972,False,True,False,1,False
2022-10-08,Electronics,224.6,290.0,47.9,230.0,False,-79.646,-1.461,False,True,False,1,False
2022-10-11,Electronics,313.5,290.5,47.56,297.6,True,66.628,1.222,False,True,False,1,False
2022-10-25,Electronics,291.05,290.0,47.555,275.95,False,45.056,0.827,False,True,False,1,False
2022-10-26,Electronics,364.6,285.9,46.71,329.8,True,94.233,1.729,False,True,False,1,False
2022-11-04,Electronics,322.7,303.5,47.17,321.1,False,46.803,0.859,False,True,False,1,False
2022-11-27,Electronics,315.0,304.0,47.32,284.4,True,47.663,0.875,False,True,False,1,False
2022-12-17,Electronics,353.9,286.9,45.16,343.1,True,50.299,0.923,False,True,False,1,False
2020-01-06,Furniture,363.1,764.0,73.76,333.7,True,97.168,1.418,False,True,False,1,False
2020-01-12,Furniture,392.8,820.9,76.05,376.7,True,94.714,1.382,False,True,False,1,False
2020-01-26,Furniture,236.7,769.9,73.24,2345.0,False,-13.271,-0.193,False,False,True,1,False
2020-02-06,Furniture,292.95,777.9,73.975,286.4,False,64.487,0.941,False,True,False,1,False
2020-02-11,Furniture,342.2,781.4,76.62,320.2,False,110.065,1.606,False,True,False,1,False
2020-03-12,Furniture,341.25,772.6,73.94,352.0,False,118.59,1.73,False,True,False,1,False
2020-03-17,Furniture,163.7,761.6,72.0,1654.0,False,-2.67,-0.039,False,False,True,1,False
2020-03-18,Furniture,163.65,763.7,72.445,1405.65,False,-10.738,-0.157,False,False,True,1,False
2020-03-19,Furniture,163.6,765.8,72.89,1157.3,False,-8.303,-0.121,False,False,True,1,False
2020-04-03,Furniture,264.05,755.4,73.495,249.6,False,68.871,1.005,False,True,False,1,False
2020-05-09,Furniture,350.6,811.0,73.44,339.4,False,92.515,1.35,False,True,False,1,False
2020-05-10,Furniture,329.6,781.3,73.51,313.9,False,72.421,1.057,False,True,False,1,False
2020-05-13,Furniture,198.7,780.8,78.28,1791.0,False,-24.417,-0.356,False,False,True,1,False
2020-05-21,Furniture,195.3,463.0,71.05,45.7,False,-20.803,-0.303,False,False,True,1,False
2020-05-25,Furniture,297.1,762.9,74.84,280.5,True,71.347,1.041,False,True,False,1,False
2020-07-06,Furniture,258.05,664.55,74.595,245.15,False,-73.732,-1.075,False,True,False,1,False
2020-07-08,Furniture,511.0,818.9,73.58,284.95,False,143.662,2.096,False,True,False,1,False
2020-07-09,Furniture,433.35,789.1,74.12,306.725,False,68.679,1.002,False,True,False,1,False
2020-08-03,Furniture,225.2,792.7,73.62,1627.95,False,-46.307,-0.675,False,False,True,1,False
2020-09-13,Furniture,518.7,814.3,73.83,486.9,True,97.3,1.42,False,True,False,1,False
2020-10-11,Furniture,483.8,782.5,75.45,491.2,True,85.8,1.252,False,True,False,1,False
2020-10-25,Furniture,356.4,778.5,75.44,321.5,False,-68.043,-0.992,False,True,False,1,False
2020-10-27,Furniture,475.1,774.8,74.87,487.0,False,81.215,1.185,False,True,False,1,False
2020-10-28,Furniture,588.8,773.1,75.35,605.5,True,175.44,2.559,False,True,False,1,False
2020-11-21,Furniture,493.8,830.2,73.05,449.2,True,132.822,1.938,False,True,False,1,False
2020-11-29,Furniture,318.7,815.9,74.12,3197.0,False,-60.743,-0.886,False,False,True,1,False
2020-11-30,Furniture,445.7,815.0,74.15,409.7,True,92.768,1.353,False,True,False,1,False
2020-12-12,Furniture,296.4,833.2,73.5,279.1,False,-69.535,-1.014,False,True,False,1,False
2020-12-13,Furniture,304.6,839.0,72.32,309.0,False,-158.943,-2.318,False,True,False,1,False
2020-12-14,Furniture,288.2,838.8,74.3,298.1,False,-200.318,-2.922,False,True,False,1,False
2020-12-15,Furniture,647.4,840.7,74.4,290.75,False,155.315,2.266,False,True,False,1,False
2020-12-16,Furniture,1006.6,842.6,74.5,283.4,False,494.455,7.213,True,True,False,2,True
2020-12-17,Furniture,667.6,837.2,74.895,293.05,False,158.962,2.319,False,True,False,1,False
2020-12-18,Furniture,328.6,831.8,75.29,302.7,False,-182.379,-2.66,False,True,False,1,False
2020-12-19,Furniture,296.3,845.4,75.74,271.4,False,-184.278,-2.688,False,True,False,1,False
2020-12-20,Furniture,295.1,849.7,72.94,303.3,False,-116.657,-1.702,False,True,False,1,False
2020-12-22,Furniture,408.3,859.65,73.01,416.4,False,75.201,1.097,False,True,False,1,False
2020-12-23,Furniture,492.8,864.0,73.46,504.0,True,140.998,2.057,False,True,False,1,False
2021-01-11,Furniture,300.0,947.05,75.465,1978.85,False,17.134,0.25,False,False,True,1,False
2021-01-12,Furniture,349.9,613.8,74.42,352.3,False,69.4,1.013,False,True,False,1,False
2021-02-01,Furniture,353.25,875.35,76.715,339.7,False,80.89,1.18,False,True,False,1,False
2021-02-07,Furniture,355.3,901.2,74.82,339.3,True,64.443,0.94,False,True,False,1,False
2021-03-21,Furniture,197.9,954.5,74.4,1991.0,False,-15.557,-0.227,False,False,True,1,False
2021-05-14,Furniture,352.5,1009.2,76.99,341.4,True,78.435,1.144,False,True,False,1,False
2021-05-17,Furniture,310.2,1009.7,74.94,311.8,True,62.711,0.915,False,True,False,1,False
2021-05-19,Furniture,206.8,997.7,76.22,210.3,False,-90.424,-1.319,False,True,False,1,False
2021-05-20,Furniture,214.5,996.2,74.45,197.6,False,-151.617,-2.212,False,True,False,1,False
2021-05-21,Furniture,275.7,974.8,72.63,260.8,False,-74.829,-1.091,False,True,False,1,False
2021-05-22,Furniture,525.85,990.35,72.17,225.4,False,171.37,2.5,False,True,False,1,False
2021-05-23,Furniture,776.0,1005.9,71.71,190.0,False,413.821,6.037,True,True,False,2,True
2021-05-24,Furniture,220.3,1005.5,75.3,227.3,False,-120.153,-1.753,False,True,False,1,False
2021-05-25,Furniture,224.467,1005.733,75.413,229.267,False,-126.054,-1.839,False,True,False,1,False
2021-05-26,Furniture,228.633,1005.967,75.527,231.233,False,-107.826,-1.573,False,True,False,1,False
2021-05-28,Furniture,340.4,991.0,75.94,346.2,True,90.549,1.321,False,True,False,1,False
2021-06-03,Furniture,434.8,985.0,72.59,415.9,True,162.665,2.373,False,True,False,1,False
2021-06-08,Furniture,309.4,1007.2,77.08,307.0,True,57.469,0.838,False,True,False,1,False
2021-06-12,Furniture,377.5,993.6,71.53,351.5,True,97.079,1.416,False,True,False,1,False
2021-06-16,Furniture,257.4,987.8,76.1,237.2,False,-88.417,-1.29,False,True,False,1,False
2021-06-17,Furniture,252.7,779.8,74.645,236.75,False,-136.538,-1.992,False,True,False,1,False
2021-06-18,Furniture,248.0,571.8,73.19,236.3,False,-140.565,-2.05,False,True,False,1,False
2021-06-19,Furniture,867.9,569.5,75.3,238.0,False,480.094,7.004,True,True,True,3,True
2021-06-20,Furniture,565.5,571.1,74.95,253.6,False,172.9,2.522,False,True,False,1,False
2021-06-21,Furniture,263.1,572.7,74.6,269.2,False,-109.003,-1.59,False,True,False,1,False
2021-06-22,Furniture,222.3,578.7,72.46,212.9,False,-158.099,-2.306,False,True,False,1,False
2021-08-09,Furniture,439.0,976.7,76.18,443.5,True,86.597,1.263,False,True,False,1,False
2021-08-15,Furniture,526.6,976.7,75.99,552.1,True,135.314,1.974,False,True,False,1,False
2021-08-27,Furniture,408.1,956.6,70.96,422.0,False,-70.122,-1.023,False,True,False,1,False
2021-08-28,Furniture,360.6,978.4,73.38,358.6,False,-121.778,-1.776,False,True,False,1,False
2021-08-29,Furniture,346.6,977.4,76.67,315.6,False,-141.164,-2.059,False,True,False,1,False
2021-08-30,Furniture,1127.2,980.0,76.68,326.4,False,666.818,9.728,True,True,True,3,True
2021-08-31,Furniture,350.3,982.7,74.51,332.3,False,-115.62,-1.687,False,True,False,1,False
2021-09-01,Furniture,360.25,971.45,75.27,339.7,False,-130.624,-1.905,False,True,False,1,False
2021-09-02,Furniture,370.2,960.2,76.03,347.1,False,-118.781,-1.733,False,True,False,1,False
2021-09-03,Furniture,441.1,962.0,75.8,447.0,True,72.499,1.058,False,True,False,1,False
2021-09-11,Furniture,588.7,968.6,75.0,618.1,True,165.426,2.413,False,True,False,1,False
2021-09-28,Furniture,474.6,982.7,72.13,482.9,True,97.273,1.419,False,True,False,1,False
2021-10-01,Furniture,321.55,919.7,74.9,306.7,False,-72.222,-1.053,False,True,False,1,False
2021-10-14,Furniture,589.3,999.3,73.15,538.3,True,145.183,2.118,False,True,False,1,False
2021-10-15,Furniture,517.133,999.6,72.313,483.7,False,79.847,1.165,False,True,False,1,False
2021-10-17,Furniture,372.8,1000.2,70.64,374.5,False,-75.6,-1.103,False,True,False,1,False
2021-10-27,Furniture,588.4,1025.4,75.51,545.4,True,174.398,2.544,False,True,False,1,False
2021-11-21,Furniture,358.7,1020.1,75.24,330.4,False,-85.814,-1.252,False,True,False,1,False
2021-11-22,Furniture,335.6,1020.3,74.13,317.9,False,-83.589,-1.219,False,True,False,1,False
2021-11-23,Furniture,309.5,1024.8,73.12,322.6,False,-106.956,-1.56,False,True,False,1,False
2021-11-24,Furniture,892.6,1018.9,75.74,323.7,False,461.769,6.736,True,True,False,2,True
2021-11-26,Furniture,360.5,1017.8,75.8,363.3,False,-80.894,-1.18,False,True,False,1,False
2021-11-27,Furniture,336.4,1036.4,73.93,339.5,False,-110.378,-1.61,False,True,False,1,False
2021-11-29,Furniture,457.4,1030.2,72.87,467.8,True,126.082,1.839,False,True,False,1,False
2021-12-01,Furniture,257.8,867.7,75.49,250.9,False,-103.174,-1.505,False,True,False,1,False
2021-12-21,Furniture,398.1,1042.5,74.8,368.0,True,62.658,0.914,False,True,False,1,False
2022-01-04,Furniture,402.7,1058.0,73.63,378.0,True,96.201,1.404,False,True,False,1,False
2022-01-05,Furniture,248.2,1124.4,75.56,241.15,False,-138.324,-2.018,False,True,False,1,False
2022-01-06,Furniture,319.5,1064.2,72.99,292.5,False,-189.06,-2.758,False,True,False,1,False
2022-01-07,Furniture,334.4,1057.4,72.75,313.3,False,-181.901,-2.653,False,True,False,1,False
2022-01-08,Furniture,748.55,1064.2,73.14,296.45,False,236.351,3.448,True,True,False,2,True
2022-01-09,Furniture,1162.7,1071.0,73.53,279.6,False,637.264,9.296,True,True,True,3,True
2022-01-10,Furniture,386.6,1079.8,74.76,389.5,True,-111.325,-1.624,False,True,False,1,False
2022-01-11,Furniture,347.7,1076.95,76.03,341.65,False,-144.106,-2.102,False,True,False,1,False
2022-01-12,Furniture,308.8,1074.1,77.3,293.8,False,-136.045,-1.984,False,True,False,1,False
2022-02-05,Furniture,401.5,1087.7,71.6,369.9,True,90.051,1.314,False,True,False,1,False
2022-02-16,Furniture,379.5,1106.0,73.48,378.7,True,94.183,1.374,False,True,False,1,False
2022-03-17,Furniture,239.8,1112.2,74.65,251.3,False,-132.881,-1.938,False,True,False,1,False
2022-03-18,Furniture,224.5,1106.6,75.69,222.2,False,-163.851,-2.39,False,True,False,1,False
2022-03-19,Furniture,202.8,1118.5,75.15,188.5,False,-186.849,-2.726,False,True,False,1,False
2022-03-20,Furniture,1221.1,1113.3,76.92,269.4,True,831.886,12.136,True,True,True,3,True
2022-03-22,Furniture,215.4,1128.7,72.38,214.5,False,-147.156,-2.147,False,True,False,1,False
2022-03-23,Furniture,208.1,1130.8,74.37,202.6,False,-177.364,-2.587,False,True,False,1,False
2022-04-30,Furniture,336.4,1164.8,75.09,321.5,True,75.744,1.105,False,True,False,1,False
2022-07-04,Furniture,360.5,1161.1,74.47,363.9,True,60.44,0.882,False,True,False,1,False
2022-07-10,Furniture,326.7,1139.3,73.2,307.2,False,-70.957,-1.035,False,True,False,1,False
2022-07-11,Furniture,306.5,1148.8,76.3,309.1,False,-113.432,-1.655,False,True,False,1,False
2022-07-12,Furniture,311.1,1152.4,76.4,307.1,False,-118.166,-1.724,False,True,False,1,False
2022-07-13,Furniture,867.6,1150.4,75.91,298.1,False,415.84,6.066,True,True,False,2,True
2022-07-14,Furniture,613.9,1145.9,75.81,326.25,False,164.447,2.399,False,True,False,1,False
2022-07-15,Furniture,360.2,1141.4,75.71,354.4,False,-90.371,-1.318,False,True,False,1,False
2022-07-16,Furniture,330.6,1150.1,75.89,311.1,False,-128.066,-1.868,False,True,False,1,False
2022-08-18,Furniture,490.0,1148.0,77.25,473.7,True,105.147,1.534,False,True,False,1,False
2022-08-19,Furniture,417.7,1151.5,76.21,1890.85,False,31.549,0.46,False,False,True,1,False
2022-08-20,Furniture,345.4,1155.0,75.17,3308.0,False,-46.463,-0.678,False,False,True,1,False
2022-09-14,Furniture,523.3,1162.7,75.31,525.0,True,67.383,0.983,False,True,False,1,False
2022-09-15,Furniture,480.9,1158.433,74.49,1626.667,False,26.054,0.38,False,False,True,1,False
2022-09-16,Furniture,438.5,1154.167,73.67,2728.333,False,-8.882,-0.129,False,False,True,1,False
2022-09-17,Furniture,396.1,1149.9,72.85,3830.0,False,-40.185,-0.586,False,False,True,1,False
2022-09-18,Furniture,399.35,1150.25,73.535,2102.25,False,-22.429,-0.327,False,False,True,1,False
2022-09-28,Furniture,517.6,1125.4,70.94,486.7,True,96.369,1.406,False,True,True,2,True
2022-11-01,Furniture,515.2,1142.8,72.08,512.0,True,71.165,1.038,False,True,False,1,False
2022-11-23,Furniture,494.0,1170.4,75.83,503.7,True,93.976,1.371,False,True,False,1,False
2022-12-01,Furniture,375.367,1145.633,75.937,375.767,False,-121.829,-1.777,False,True,False,1,False
2022-12-02,Furniture,377.333,1141.867,76.903,377.633,False,-113.489,-1.655,False,True,False,1,False
2022-12-03,Furniture,379.3,1138.1,77.87,379.5,False,-111.449,-1.626,False,True,False,1,False
2022-12-04,Furniture,1192.1,1139.4,72.03,336.7,False,698.586,10.191,True,True,True,3,True
2022-12-05,Furniture,338.5,1140.1,75.49,306.2,False,-130.508,-1.904,False,True,False,1,False
2022-12-06,Furniture,361.5,1126.8,73.2,361.4,False,-109.585,-1.598,False,True,False,1,False
2022-12-07,Furniture,360.7,1129.2,73.24,360.2,False,-130.295,-1.901,False,True,False,1,False
2022-12-22,Furniture,525.9,1125.6,72.63,519.4,True,147.876,2.157,False,True,False,1,False
2020-01-28,Groceries,344.4,689.2,108.53,326.8,True,73.666,1.114,False,True,False,1,False
2020-02-06,Groceries,185.7,623.7,105.9,186.1,False,-84.516,-1.278,False,True,False,1,False
2020-02-18,Groceries,326.0,481.6,107.95,20.9,True,72.68,1.099,False,True,False,1,False
2020-03-05,Groceries,393.1,682.6,107.63,370.0,True,74.203,1.122,False,True,False,1,False
2020-03-15,Groceries,260.0,665.5,105.91,238.0,False,-70.047,-1.059,False,True,False,1,False
2020-03-16,Groceries,250.8,659.85,106.885,228.1,False,-154.873,-2.342,False,True,False,1,False
2020-03-17,Groceries,241.6,654.2,107.86,218.2,False,-164.056,-2.481,False,True,False,1,False
2020-03-18,Groceries,616.15,649.1,108.63,230.45,False,198.005,2.994,False,True,False,1,False
2020-03-19,Groceries,990.7,644.0,109.4,242.7,False,536.87,8.119,True,True,True,3,True
2020-03-20,Groceries,297.2,386.5,107.12,308.9,False,-160.291,-2.424,False,True,False,1,False
2020-03-21,Groceries,277.8,390.1,106.65,289.333,False,-151.841,-2.296,False,True,False,1,False
2020-03-22,Groceries,258.4,393.7,106.18,269.767,False,-94.407,-1.428,False,True,False,1,False
2020-04-20,Groceries,208.9,639.0,109.13,217.3,False,-88.83,-1.343,False,True,False,1,False
2020-04-21,Groceries,274.75,636.5,108.04,267.0,False,-88.177,-1.333,False,True,False,1,False
2020-04-22,Groceries,340.6,634.0,106.95,316.7,True,-73.673,-1.114,False,True,False,1,False
2020-04-23,Groceries,752.0,616.0,104.14,263.0,False,286.655,4.335,True,True,True,3,True
2020-04-24,Groceries,615.5,577.275,105.505,249.525,False,145.223,2.196,False,True,False,1,False
2020-04-27,Groceries,206.0,461.1,109.6,209.1,False,-84.451,-1.277,False,True,False,1,False
2020-05-13,Groceries,358.4,627.1,108.73,364.6,True,72.769,1.1,False,True,False,1,False
2020-05-15,Groceries,409.6,611.1,105.13,394.5,True,87.723,1.327,False,True,False,1,False
2020-06-03,Groceries,222.1,608.4,106.61,204.5,False,-134.295,-2.031,False,True,False,1,False
2020-06-04,Groceries,261.9,596.0,108.8,254.2,False,-132.623,-2.006,False,True,False,1,False
2020-06-05,Groceries,1046.4,605.1,111.98,215.7,False,647.659,9.794,True,True,True,3,True
2020-06-06,Groceries,264.0,595.9,111.32,274.5,False,-78.191,-1.182,False,True,False,1,False
2020-06-07,Groceries,208.7,611.2,111.52,192.5,False,-105.866,-1.601,False,True,False,1,False
2020-06-08,Groceries,189.4,618.35,110.49,174.45,False,-107.23,-1.622,False,True,False,1,False
2020-06-19,Groceries,372.2,614.2,109.76,378.9,True,88.38,1.337,False,True,False,1,False
2020-07-07,Groceries,164.7,634.5,104.71,170.8,False,-84.394,-1.276,False,True,False,1,False
2020-07-09,Groceries,435.0,594.4,110.72,415.5,True,100.484,1.52,False,True,False,1,False
2020-07-14,Groceries,196.8,618.1,110.22,192.1,False,-80.254,-1.214,False,True,False,1,False
2020-07-17,Groceries,408.9,592.6,103.89,370.6,True,105.123,1.59,False,True,False,1,False
2020-08-27,Groceries,350.3,585.1,110.32,355.2,True,70.177,1.061,False,True,False,1,False
2020-09-07,Groceries,195.4,460.0,103.42,177.4,False,6.556,0.099,False,False,True,1,False
2020-09-24,Groceries,237.867,605.433,109.097,1684.867,False,-24.542,-0.371,False,False,True,1,False
2020-09-25,Groceries,266.9,595.2,109.04,2433.0,False,2.83,0.043,False,False,True,1,False
2020-10-04,Groceries,218.1,353.8,108.73,14.7,False,-3.685,-0.056,False,False,True,1,False
2020-10-05,Groceries,214.2,354.45,107.81,102.95,False,6.742,0.102,False,False,True,1,False
2020-10-18,Groceries,387.5,621.8,108.24,400.3,True,136.993,2.072,False,True,False,1,False
2020-10-23,Groceries,286.3,398.6,104.75,33.1,False,-12.934,-0.196,False,False,True,1,False
2020-10-27,Groceries,207.6,617.7,109.82,208.0,False,-68.727,-1.039,False,True,False,1,False
2020-10-30,Groceries,448.8,583.1,105.47,434.3,True,108.873,1.646,False,True,False,1,False
