date,units_sold,inventory_level,unit_price,warehouse_dispatch_rate,promotion_flag,product_category
2021-12-21,241.33333333333334,377.1333333333333,47.39,227.66666666666666,False,Electronics
2021-12-22,253.4,375.5,47.28,239.5,False,Electronics
2021-12-23,283.2,362.8,47.86,278.7,False,Electronics
2021-12-24,273.25,302.45,47.355000000000004,261.6,False,Electronics
2021-12-25,263.3,242.1,46.85,244.5,False,Electronics
2021-12-26,248.10000000000002,241.6,46.68,235.7,False,Electronics
2021-12-27,232.9,241.1,46.51,226.9,False,Electronics
2021-12-28,227.1,240.4,46.31,218.3,False,Electronics
2021-12-29,248.0,352.6,47.51,226.8,False,Electronics
2021-12-30,262.2,351.2,47.48,275.2,False,Electronics
2021-12-31,298.2,332.0,47.29,303.5,False,Electronics
2022-01-01,269.4,343.0,46.76,248.4,False,Electronics
2022-01-02,272.4,346.79999999999995,46.45,274.79999999999995,False,Electronics
2022-01-03,312.4,323.75,46.805,319.04999999999995,False,Electronics
2022-01-04,352.4,300.7,47.16,363.3,False,Electronics
2022-01-05,368.04999999999995,318.75,46.65,375.75,False,Electronics
2022-01-06,383.7,336.8,46.14,388.2,True,Electronics
2022-01-07,301.3,336.4,47.02,298.6,False,Electronics
2022-01-08,289.8,339.6,46.05,277.9,False,Electronics
2022-01-09,248.4,348.2,47.26,232.0,False,Electronics
2022-01-10,1041.2,347.4,46.04,259.3,False,Electronics
2022-01-11,257.95,325.6,46.95,263.7,False,Electronics
2022-01-12,277.125,333.35,46.97,272.25,False,Electronics
2022-01-13,296.3,341.1,46.99,280.8,False,Electronics
2022-01-14,358.35,337.20000000000005,46.36,358.6,False,Electronics
2022-01-15,420.4,333.3,45.73,436.4,True,Electronics
2022-01-16,334.45,350.65,46.245,331.5,False,Electronics
2022-01-17,248.5,368.0,46.76,226.6,False,Electronics
2022-01-18,291.5,352.6,47.51,275.9,False,Electronics
2022-01-19,300.45,355.1,47.504999999999995,278.9,False,Electronics
2022-01-20,309.4,357.6,47.5,281.9,False,Electronics
2022-01-21,307.1,353.9,47.01,296.5,False,Electronics
2022-01-22,295.1,348.9,46.07,270.4,False,Electronics
2022-01-23,282.0,346.54999999999995,46.345,258.04999999999995,False,Electronics
2022-01-24,268.9,344.2,46.62,245.7,False,Electronics
2022-01-25,272.4,338.9,45.17,284.6,False,Electronics
2022-01-26,294.3,331.2,45.97,290.4,False,Electronics
2022-01-27,337.8,322.9,45.28,326.7,False,Electronics
2022-01-28,321.2,333.0,48.18,307.0,False,Electronics
2022-01-29,321.3,329.6,46.66,324.3,False,Electronics
2022-01-30,296.2,339.5,47.93,291.7,False,Electronics
2022-01-31,431.9,347.5,46.93,413.9,True,Electronics
2022-02-01,373.54999999999995,345.45,46.83,361.9,False,Electronics
2022-02-02,315.2,343.4,46.73,309.9,False,Electronics
2022-02-03,325.29999999999995,340.1,46.89,328.7,False,Electronics
2022-02-04,335.4,336.8,47.05,347.5,False,Electronics
2022-02-05,311.7,346.05,46.83,312.6,False,Electronics
2022-02-06,288.0,355.3,46.61,277.7,False,Electronics
2022-02-07,290.8,363.8,46.32,289.3,False,Electronics
2022-02-08,292.0,371.7,47.17,286.2,False,Electronics
2022-02-09,304.06666666666666,363.73333333333335,46.89,296.73333333333335,False,Electronics
2022-02-10,316.1333333333333,355.76666666666665,46.61,307.26666666666665,False,Electronics
2022-02-11,328.2,347.8,46.33,317.8,False,Electronics
2022-02-12,317.3,348.23333333333335,46.626666666666665,314.1666666666667,False,Electronics
2022-02-13,306.4,348.6666666666667,46.92333333333333,310.5333333333333,False,Electronics
2022-02-14,295.5,349.1,47.22,306.9,False,Electronics
2022-02-15,379.3,355.0,46.815,375.2,False,Electronics
2022-02-16,463.1,360.9,46.41,443.5,True,Electronics
2022-02-17,345.5,236.8,46.97,359.9,False,Electronics
2022-02-18,341.9,231.1,45.78,340.9,False,Electronics
2022-02-19,350.2,228.6,45.46,61.7,False,Electronics
2022-02-20,322.85,236.85,46.035,169.60000000000002,False,Electronics
2022-02-21,295.5,245.1,46.61,277.5,False,Electronics
2022-02-22,312.95,301.1,46.045,289.85,False,Electronics
2022-02-23,330.4,357.1,45.48,302.2,False,Electronics
2022-02-24,340.4,343.9,47.35,350.4,False,Electronics
2022-02-25,351.8,342.6,46.0,339.9,False,Electronics
2022-02-26,348.9,347.4,47.5,365.7,False,Electronics
2022-02-27,512.9,353.3,48.13,514.3,True,Electronics
2022-02-28,320.0,355.2,45.58,293.7,False,Electronics
2022-03-01,318.2,356.4,45.79,304.1,False,Electronics
2022-03-02,331.8,350.7,48.0,327.1,False,Electronics
2022-03-03,353.6,338.0,47.22,335.5,False,Electronics
2022-03-04,346.3,319.4,46.885000000000005,334.6,False,Electronics
2022-03-05,356.4,331.1,47.32,368.4,False,Electronics
2022-03-06,425.1,346.3,47.44,414.4,True,Electronics
2022-03-07,491.4,346.9,46.26,487.4,True,Electronics
2022-03-08,394.42499999999995,325.95,45.995000000000005,388.1,False,Electronics
2022-03-09,297.45,305.0,45.730000000000004,288.8,False,Electronics
2022-03-10,360.93333333333334,314.26666666666665,45.92666666666667,360.3666666666667,False,Electronics
2022-03-11,424.41666666666663,323.53333333333336,46.123333333333335,431.93333333333334,False,Electronics
2022-03-12,487.9,332.8,46.32,503.5,True,Electronics
2022-03-13,334.5,335.7,45.14,336.0,False,Electronics
2022-03-14,319.0,331.8,46.17,289.9,False,Electronics
2022-03-15,393.3,329.9,45.56,395.8,True,Electronics
2022-03-16,335.9,322.8,46.86,322.7,False,Electronics
2022-03-17,363.1,306.8,47.54,373.6,False,Electronics
2022-03-18,373.5,299.9,45.09,355.8,False,Electronics
2022-03-19,353.6,301.54999999999995,45.505,329.9,False,Electronics
2022-03-20,333.7,303.2,45.92,304.0,False,Electronics
2022-03-21,332.15,302.45,46.59,303.7,False,Electronics
2022-03-22,330.6,301.7,47.26,303.4,False,Electronics
2022-03-23,345.45000000000005,303.75,47.03,321.6,False,Electronics
2022-03-24,360.3,305.8,46.8,339.8,False,Electronics
2022-03-25,381.6,300.9,46.35,389.0,False,Electronics
2022-03-26,368.2,307.7,48.47,373.4,False,Electronics
2022-03-27,346.2,313.2,47.2,325.9,False,Electronics
2022-03-28,322.3,317.0,45.43,308.7,False,Electronics
2022-03-29,326.9,319.7,46.92,341.8,False,Electronics
2022-03-30,337.2,321.4,48.09,327.8,False,Electronics
2022-03-31,377.9,294.2,46.86,346.1,False,Electronics
2022-04-01,242.9,355.2,45.61,237.1,False,Electronics
2022-04-02,273.23333333333335,339.06666666666666,46.55,260.8666666666667,False,Electronics
2022-04-03,303.56666666666666,322.93333333333334,47.49,284.6333333333333,False,Electronics
2022-04-04,333.9,306.8,48.43,308.4,False,Electronics
2022-04-05,329.8,304.9,46.71,3219.0,False,Electronics
2022-04-06,342.6,301.5,47.345,1788.7,False,Electronics
2022-04-07,355.4,298.1,47.98,358.4,False,Electronics
2022-04-08,301.73333333333335,302.53333333333336,47.71666666666666,305.6333333333333,False,Electronics
2022-04-09,248.06666666666666,306.96666666666664,47.45333333333333,252.86666666666667,False,Electronics
2022-04-10,194.4,311.4,47.19,200.1,False,Electronics
2022-04-11,245.5,302.7,47.376666666666665,254.03333333333333,False,Electronics
2022-04-12,296.6,294.0,47.56333333333333,307.96666666666664,False,Electronics
2022-04-13,347.7,285.3,47.75,361.9,False,Electronics
2022-04-14,380.6,278.6,44.95,382.9,False,Electronics
2022-04-15,363.2,286.4,46.26,351.5,False,Electronics
2022-04-16,359.15,281.4,46.485,343.6,False,Electronics
2022-04-17,355.1,276.4,46.71,335.7,False,Electronics
2022-04-18,329.6,296.4,45.84,335.6,False,Electronics
2022-04-19,323.6,294.5,48.45,306.7,False,Electronics
2022-04-20,545.7,280.2,46.11,554.7,True,Electronics
2022-04-21,360.6,280.9,47.74,334.4,False,Electronics
2022-04-22,373.3,272.8,46.99,376.9,False,Electronics
2022-04-23,375.4,269.9,47.06,386.5,False,Electronics
2022-04-24,356.1,279.8,46.37,359.6,False,Electronics
2022-04-25,303.5,300.2,48.78,285.2,False,Electronics
2022-04-26,322.4,295.76666666666665,48.4,302.06666666666666,False,Electronics
2022-04-27,341.3,291.3333333333333,48.02,318.93333333333334,False,Electronics
2022-04-28,360.2,286.9,47.64,335.8,False,Electronics
2022-04-29,373.3,281.4,50.07,387.9,False,Electronics
2022-04-30,372.1,281.4,48.11,370.3,False,Electronics
2022-05-01,495.9,292.7,46.57,495.3,True,Electronics
2022-05-02,323.3,296.3,46.29,302.4,False,Electronics
2022-05-03,322.85,294.8,46.730000000000004,306.85,False,Electronics
2022-05-04,322.4,293.3,47.17,311.3,False,Electronics
2022-05-05,366.2,280.7,45.73,376.1,False,Electronics
2022-05-06,365.0,277.9,46.63,346.1,False,Electronics
2022-05-07,362.2,275.5,47.27,368.7,False,Electronics
2022-05-08,275.2,242.4,47.91,267.6,False,Electronics
2022-05-09,295.1,268.3,46.72,296.15,False,Electronics
2022-05-10,315.0,294.2,45.53,324.7,False,Electronics
2022-05-11,343.3,291.6,46.14,310.4,False,Electronics
2022-05-12,386.6,312.5,48.26,380.7,True,Electronics
2022-05-13,373.4,289.5,47.54,364.3,False,Electronics
2022-05-14,342.75,294.8,47.28,331.3,False,Electronics
2022-05-15,312.1,300.1,47.02,298.3,False,Electronics
2022-05-16,288.0,308.3,47.43,275.3,False,Electronics
2022-05-17,320.4,302.5,47.38,300.2,False,Electronics
2022-05-18,438.9,306.2,46.62,403.8,True,Electronics
2022-05-19,432.6,295.3,46.46,416.4,True,Electronics
2022-05-20,384.45000000000005,301.4,46.57,378.79999999999995,False,Electronics
2022-05-21,336.3,307.5,46.68,341.2,False,Electronics
2022-05-22,309.2,327.4,46.46,309.3,False,Electronics
2022-05-23,300.7,330.5,45.31,306.9,False,Electronics
2022-05-24,303.0,329.3,44.8,290.1,False,Electronics
2022-05-25,342.4,309.5,46.55,351.2,False,Electronics
2022-05-26,350.5,302.8,46.46,320.7,False,Electronics
2022-05-27,342.5,299.3,47.36,353.5,False,Electronics
2022-05-28,329.2,297.1666666666667,47.29333333333333,326.56666666666666,False,Electronics
2022-05-29,315.90000000000003,295.0333333333333,47.22666666666667,299.6333333333333,False,Electronics
2022-05-30,302.6,292.9,47.16,272.7,False,Electronics
2022-05-31,305.0,291.4,47.11,292.5,False,Electronics
2022-06-01,387.35,286.04999999999995,47.265,383.8,False,Electronics
2022-06-02,469.7,280.7,47.42,475.1,True,Electronics
2022-06-03,331.7,287.6,47.07,319.6,False,Electronics
2022-06-04,330.8,300.65,46.045,321.65,False,Electronics
2022-06-05,287.6,310.7,47.5,288.9,False,Electronics
2022-06-06,296.2,300.2,45.71,290.2,False,Electronics
2022-06-07,290.9,300.0,46.31,267.8,False,Electronics
2022-06-08,307.1,288.6,45.82,288.8,False,Electronics
2022-06-09,266.29999999999995,242.1,45.739999999999995,269.25,False,Electronics
2022-06-10,273.94999999999993,257.3,46.082499999999996,275.5375,False,Electronics
2022-06-11,281.59999999999997,272.5,46.425,281.825,False,Electronics
2022-06-12,289.25,287.7,46.7675,288.11249999999995,False,Electronics
2022-06-13,296.9,302.9,47.11,294.4,False,Electronics
2022-06-14,315.76666666666665,297.06666666666666,46.486666666666665,304.5333333333333,False,Electronics
2022-06-15,334.6333333333333,291.2333333333333,45.86333333333334,314.6666666666667,False,Electronics
2022-06-16,353.5,285.4,45.24,324.8,False,Electronics
2022-06-17,326.0,293.3,44.57,315.5,False,Electronics
2022-06-18,308.8333333333333,298.8333333333333,45.15,301.3,False,Electronics
2022-06-19,291.6666666666667,304.3666666666667,45.730000000000004,287.09999999999997,False,Electronics
2022-06-20,274.5,309.9,46.31,272.9,False,Electronics
2022-06-21,288.2,304.2,48.04,301.9,False,Electronics
2022-06-22,432.2,303.6,47.41,425.1,True,Electronics
2022-06-23,385.1666666666667,309.8,47.309999999999995,383.83333333333337,False,Electronics
2022-06-24,338.1333333333333,316.0,47.21,342.56666666666666,False,Electronics
2022-06-25,291.1,322.2,47.11,301.3,False,Electronics
2022-06-26,287.65,315.35,46.495000000000005,281.45000000000005,False,Electronics
2022-06-27,284.2,308.5,45.88,261.6,False,Electronics
2022-06-28,286.75,303.15,46.135000000000005,263.8,False,Electronics
2022-06-29,289.3,297.8,46.39,266.0,False,Electronics
2022-06-30,454.6,280.5,48.66,451.8,True,Electronics
2022-07-01,310.1,281.0,45.06,312.4,False,Electronics
2022-07-02,286.15,287.2,45.650000000000006,278.6,False,Electronics
2022-07-03,262.2,293.4,46.24,244.8,False,Electronics
2022-07-04,263.85,296.9,46.269999999999996,256.45000000000005,False,Electronics
2022-07-05,265.5,300.4,46.3,268.1,False,Electronics
2022-07-06,288.0,290.25,46.43,295.75,False,Electronics
2022-07-07,310.5,280.1,46.56,323.4,False,Electronics
2022-07-08,293.975,280.45000000000005,46.6775,301.45,False,Electronics
2022-07-09,277.45,280.8,46.795,279.5,False,Electronics
2022-07-10,260.925,281.15,46.9125,257.54999999999995,False,Electronics
2022-07-11,244.4,281.5,47.03,235.6,False,Electronics
2022-07-12,249.1,287.8,47.73,226.6,False,Electronics
2022-07-13,264.9,274.8,46.06,244.9,False,Electronics
2022-07-14,294.8,259.5,46.88,293.3,False,Electronics
2022-07-15,289.95000000000005,261.45,46.655,282.45000000000005,False,Electronics
2022-07-16,285.1,263.4,46.43,271.6,False,Electronics
2022-07-17,261.6,271.7,46.54,271.0,False,Electronics
2022-07-18,246.0,276.7,47.64,238.9,False,Electronics
2022-07-19,246.9,271.7,47.94,237.6,False,Electronics
2022-07-20,259.6,271.5,46.78,259.7,False,Electronics
2022-07-21,305.0,258.7,46.23,318.8,False,Electronics
2022-07-22,301.8,252.2,46.87,304.6,False,Electronics
2022-07-23,265.9,270.7,47.75,266.8,False,Electronics
2022-07-24,257.66666666666663,271.56666666666666,47.1,257.1666666666667,False,Electronics
2022-07-25,249.4333333333333,272.43333333333334,46.449999999999996,247.53333333333333,False,Electronics
2022-07-26,241.2,273.3,45.8,237.9,False,Electronics
2022-07-27,273.5,257.4,47.9,258.5,False,Electronics
2022-07-28,290.1,249.3,47.3,284.5,False,Electronics
2022-07-29,316.35,251.45,47.055,310.0,False,Electronics
2022-07-30,342.6,253.6,46.81,335.5,True,Electronics
2022-07-31,357.7,252.3,46.17,342.0,True,Electronics
2022-08-01,298.15,252.7,46.99,292.05,False,Electronics
2022-08-02,238.6,253.1,47.81,242.1,False,Electronics
2022-08-03,290.4,297.4,46.72,289.55,False,Electronics
2022-08-04,254.0,251.7,47.56,2543.0,False,Electronics
2022-08-05,351.4,277.6,46.74,317.9,False,Electronics
2022-08-06,280.7,251.7,47.39,272.6,False,Electronics
2022-08-07,279.25,270.9,45.775000000000006,259.85,False,Electronics
2022-08-08,216.6,275.8,47.91,211.4,False,Electronics
2022-08-09,232.1,267.35,47.45,226.2,False,Electronics
2022-08-10,247.6,258.9,46.99,241.0,False,Electronics
2022-08-11,278.95,269.35,46.93,276.85,False,Electronics
2022-08-12,310.3,279.8,46.87,312.7,False,Electronics
2022-08-13,262.1,253.5,46.21,266.0,False,Electronics
2022-08-14,240.2,255.7,47.2,222.8,False,Electronics
2022-08-15,211.3,248.8,47.17,200.4,False,Electronics
2022-08-16,226.8,241.1,47.15,236.3,False,Electronics
2022-08-17,245.0,230.9,46.05,220.9,False,Electronics
2022-08-18,261.0,227.45,46.51,243.95,False,Electronics
2022-08-19,277.0,224.0,46.97,267.0,False,Electronics
2022-08-20,262.0,239.5,48.22,258.0,False,Electronics
2022-08-21,228.6,252.0,46.65,220.8,False,Electronics
2022-08-22,219.4,259.7,47.94,221.9,False,Electronics
2022-08-23,233.9,258.46666666666664,47.666666666666664,229.23333333333335,False,Electronics
2022-08-24,248.39999999999998,257.23333333333335,47.39333333333333,236.56666666666666,False,Electronics
2022-08-25,262.9,256.0,47.12,243.9,False,Electronics
2022-08-26,250.04999999999998,258.25,46.67,244.3,False,Electronics
2022-08-27,237.2,260.5,46.22,244.7,False,Electronics
2022-08-28,216.0,272.1,46.215,217.5,False,Electronics
2022-08-29,194.8,283.7,46.21,190.3,False,Electronics
2022-08-30,215.7,281.2,45.71,211.0,False,Electronics
2022-08-31,235.0,283.4,47.98,216.9,False,Electronics
2022-09-01,245.85,277.5,47.635,242.10000000000002,False,Electronics
2022-09-02,256.7,271.6,47.29,267.3,False,Electronics
2022-09-03,314.1,281.0,47.18,323.45,False,Electronics
2022-09-04,371.5,290.4,47.07,379.59999999999997,False,Electronics
2022-09-05,214.9,281.6,46.06,201.6,False,Electronics
2022-09-06,259.95,280.1,46.33,254.45,False,Electronics
2022-09-07,305.0,278.6,46.6,307.3,False,Electronics
2022-09-08,244.4,188.4,46.93,18.4,False,Electronics
2022-09-09,259.5,193.7,45.11,245.2,False,Electronics
2022-09-10,263.8,193.6,46.17,256.2,False,Electronics
2022-09-11,230.9,261.4,45.92,233.6,False,Electronics
2022-09-12,225.8,263.0,45.495000000000005,216.95,False,Electronics
2022-09-13,220.7,264.6,45.07,200.3,False,Electronics
2022-09-14,232.5,260.3,45.725,220.3,False,Electronics
2022-09-15,244.3,256.0,46.38,240.3,False,Electronics
2022-09-16,246.6,248.8,47.66,229.2,False,Electronics
2022-09-17,250.2,245.0,48.73,254.3,False,Electronics
2022-09-18,232.2,254.0,47.64,224.2,False,Electronics
2022-09-19,193.0,267.2,46.38,174.2,False,Electronics
2022-09-20,208.73333333333332,264.46666666666664,46.52333333333333,196.03333333333333,False,Electronics
2022-09-21,224.46666666666667,261.73333333333335,46.66666666666667,217.86666666666665,False,Electronics
2022-09-22,240.2,259.0,46.81,239.7,False,Electronics
2022-09-23,243.6,258.3,45.37,225.2,False,Electronics
2022-09-24,233.3,265.05,46.575,221.14999999999998,False,Electronics
2022-09-25,223.0,271.8,47.78,217.1,False,Electronics
2022-09-26,219.8,273.1,46.91,220.85,False,Electronics
2022-09-27,216.6,274.4,46.04,224.6,False,Electronics
2022-09-28,233.33333333333334,272.96666666666664,46.13666666666666,238.5,False,Electronics
2022-09-29,250.06666666666666,271.53333333333336,46.233333333333334,252.4,False,Electronics
2022-09-30,266.8,270.1,46.33,266.3,False,Electronics
2022-10-01,229.3,287.8,47.91,226.7,False,Electronics
2022-10-02,271.6,323.0,46.12,254.79999999999998,False,Electronics
2022-10-03,280.79999999999995,314.15,46.68,286.15,False,Electronics
2022-10-04,312.5333333333333,308.8,46.596666666666664,308.43333333333334,False,Electronics
2022-10-05,344.26666666666665,303.45,46.513333333333335,330.71666666666664,False,Electronics
2022-10-06,376.0,298.1,46.43,353.0,True,Electronics
2022-10-07,253.2,292.1,45.87,258.4,False,Electronics
2022-10-08,224.6,290.0,47.9,230.0,False,Electronics
2022-10-09,254.23333333333332,290.1666666666667,47.78666666666667,252.53333333333333,False,Electronics
2022-10-10,283.8666666666667,290.3333333333333,47.67333333333333,275.06666666666666,False,Electronics
2022-10-11,313.5,290.5,47.56,297.6,True,Electronics
2022-10-12,266.6,294.2,46.93,256.7,False,Electronics
2022-10-13,262.2,153.5,45.7,258.6,False,Electronics
2022-10-14,263.1,156.1,46.38,259.6,False,Electronics
2022-10-15,245.00000000000003,160.13333333333333,46.50666666666667,240.60000000000002,False,Electronics
2022-10-16,226.9,164.16666666666666,46.63333333333333,221.6,False,Electronics
2022-10-17,208.8,168.2,46.76,202.6,False,Electronics
2022-10-18,205.5,309.9,47.16,188.0,False,Electronics
2022-10-19,232.1,297.7,45.2,211.5,False,Electronics
2022-10-20,260.6,296.5,46.46,243.8,False,Electronics
2022-10-21,253.1,292.7,44.93,239.0,False,Electronics
2022-10-22,245.2,294.9,47.93,243.8,False,Electronics
2022-10-23,226.6,301.8,46.31,230.9,False,Electronics
2022-10-24,217.5,294.1,48.4,222.1,False,Electronics
2022-10-25,291.05,290.0,47.555,275.95,False,Electronics
2022-10-26,364.6,285.9,46.71,329.8,True,Electronics
2022-10-27,258.2,285.6,47.76,233.0,False,Electronics
2022-10-28,258.8,283.9,48.17,243.7,False,Electronics
2022-10-29,273.0,272.2,46.81,270.1,False,Electronics
2022-10-30,232.9,285.4,44.8,214.5,False,Electronics
2022-10-31,217.3,290.8,46.55,201.5,False,Electronics
2022-11-01,232.55,290.1,46.56,223.1,False,Electronics
2022-11-02,247.8,289.4,46.57,244.7,False,Electronics
2022-11-03,301.95,306.20000000000005,46.155,283.20000000000005,False,Electronics
2022-11-04,322.7,303.5,47.17,321.1,False,Electronics
2022-11-05,239.2,293.7,46.72,242.0,False,Electronics
2022-11-06,273.45,290.29999999999995,47.129999999999995,263.05,False,Electronics
2022-11-07,219.1,306.5,46.23,209.3,False,Electronics
2022-11-08,208.5,306.3,46.56,208.5,False,Electronics
2022-11-09,236.0,300.9,45.7,231.3,False,Electronics
2022-11-10,265.9,290.4,46.33,268.1,False,Electronics
2022-11-11,259.3,307.0,47.47,255.7,False,Electronics
2022-11-12,244.25,308.35,47.215,233.1,False,Electronics
2022-11-13,229.2,309.7,46.96,210.5,False,Electronics
2022-11-14,210.0,314.0,46.8,199.0,False,Electronics
2022-11-15,237.4,313.2,47.52,245.1,False,Electronics
2022-11-16,259.5,299.25,46.74,259.45,False,Electronics
2022-11-17,281.6,285.3,45.96,273.8,False,Electronics
2022-11-18,267.75,294.15,45.975,263.85,False,Electronics
2022-11-19,253.9,303.0,45.99,253.9,False,Electronics
2022-11-20,245.5,303.2,46.62,248.8,False,Electronics
2022-11-21,227.1,312.6,47.72,238.1,False,Electronics
2022-11-22,226.2,308.4,46.15,214.8,False,Electronics
2022-11-23,256.1,293.8,47.91,261.2,False,Electronics
2022-11-24,278.5,292.1,48.34,262.0,False,Electronics
2022-11-25,281.8,291.35,47.44,269.6,False,Electronics
2022-11-26,285.1,290.6,46.54,277.2,False,Electronics
2022-11-27,315.0,304.0,47.32,284.4,True,Electronics
2022-11-28,235.8,310.1,48.34,236.9,False,Electronics
2022-11-29,258.0,298.8,48.045,251.85000000000002,False,Electronics
2022-11-30,280.2,287.5,47.75,266.8,False,Electronics
2022-12-01,257.1,353.5,46.73,266.4,False,Electronics
2022-12-02,309.0,280.3,46.96,304.0,False,Electronics
2022-12-03,280.9,293.4,48.33,285.2,False,Electronics
2022-12-04,277.6,295.1,46.48,281.1,False,Electronics
2022-12-05,261.8,302.85,46.53,266.3,False,Electronics
2022-12-06,246.0,310.6,46.58,251.5,False,Electronics
2022-12-07,276.9,291.2,48.18,266.0,False,Electronics
2022-12-08,247.64999999999998,279.0,46.845,232.35,False,Electronics
2022-12-09,218.4,266.8,45.51,198.7,False,Electronics
2022-12-10,206.9,295.1,47.33,210.8,False,Electronics
2022-12-11,277.5,288.8,45.65,289.6,False,Electronics
2022-12-12,240.5,307.5,47.51,227.2,False,Electronics
2022-12-13,253.5,303.0,48.08,234.7,False,Electronics
2022-12-14,270.6,301.1,47.455,254.29999999999998,False,Electronics
2022-12-15,287.7,299.2,46.83,273.9,False,Electronics
2022-12-16,320.79999999999995,293.04999999999995,45.995,308.5,False,Electronics
2022-12-17,353.9,286.9,45.16,343.1,True,Electronics
2022-12-18,273.1,290.7,47.28,265.8,False,Electronics
2022-12-19,266.3,294.5,47.83,267.3,False,Electronics
2022-12-20,272.75,287.2,47.254999999999995,278.55,False,Electronics
2022-12-21,279.2,279.9,46.68,289.8,False,Electronics
2022-12-22,314.7,264.4,46.73,295.8,False,Electronics
2022-12-23,333.3,256.4,46.97,316.9,False,Electronics
2022-12-24,316.53333333333336,262.26666666666665,46.586666666666666,298.16666666666663,False,Electronics
2022-12-25,299.76666666666665,268.1333333333333,46.20333333333333,279.43333333333334,False,Electronics
2022-12-26,283.0,274.0,45.82,260.7,False,Electronics
2022-12-27,292.3,272.9,44.82,293.6,False,Electronics
2022-12-28,319.0,261.0,47.37,290.2,False,Electronics
2022-12-29,344.2,253.5,46.32,326.4,False,Electronics
2022-12-30,330.65,263.35,46.495000000000005,324.0,False,Electronics
2022-12-31,317.1,273.2,46.67,321.6,False,Electronics
2023-01-01,314.4,273.7,46.77,324.7,False,Electronics
2023-01-02,311.65,267.04999999999995,47.175,318.6,False,Electronics
2023-01-03,308.9,260.4,47.58,312.5,False,Electronics
2023-01-04,452.3,264.8,46.22,468.7,True,Electronics
2020-01-01,261.3,780.4,73.82,243.5,False,Furniture
2020-01-02,281.1,773.8,76.01,268.5,False,Furniture
2020-01-03,292.9,760.3,73.95,279.5,False,Furniture
2020-01-04,260.1,769.7,74.99,248.6,False,Furniture
2020-01-05,238.39999999999998,769.35,73.86500000000001,236.9,False,Furniture
2020-01-06,363.1,764.0,73.76,333.7,True,Furniture
2020-01-07,260.75,785.5,76.55,260.8,False,Furniture
2020-01-08,267.3,770.1,75.07,262.5,False,Furniture
2020-01-09,279.55,772.7666666666667,75.57333333333334,269.8,False,Furniture
2020-01-10,291.8,775.4333333333334,76.07666666666667,277.09999999999997,False,Furniture
2020-01-11,304.05,778.1,76.58000000000001,284.4,False,Furniture
2020-01-12,392.8,820.9,76.05,376.7,True,Furniture
2020-01-13,245.2,781.2,75.97,246.8,False,Furniture
2020-01-14,251.9,778.6,73.85,248.7,False,Furniture
2020-01-15,251.5,776.7,74.69,239.5,False,Furniture
2020-01-16,256.9,773.0,73.7,242.4,False,Furniture
2020-01-17,266.7,769.1,74.43,264.6,False,Furniture
2020-01-18,248.3,778.2,74.76,225.8,False,Furniture
2020-01-19,241.4,770.2,72.3,233.8,False,Furniture
2020-01-20,238.9,774.1,74.03,225.0,False,Furniture
2020-01-21,240.9,773.8,76.16,225.7,False,Furniture
2020-01-22,247.25,769.15,76.68,240.75,False,Furniture
2020-01-23,253.6,764.5,77.2,255.8,False,Furniture
2020-01-24,247.96666666666667,766.3,75.88,952.2,False,Furniture
2020-01-25,242.33333333333331,768.1,74.56,1648.6,False,Furniture
2020-01-26,236.7,769.9,73.24,2345.0,False,Furniture
2020-01-27,227.6,772.15,73.21000000000001,1274.7,False,Furniture
2020-01-28,218.5,774.4,73.18,204.4,False,Furniture
2020-01-29,253.3,757.2,72.96,244.7,False,Furniture
2020-01-30,246.25,762.35,74.01499999999999,246.95,False,Furniture
2020-01-31,239.2,767.5,75.07,249.2,False,Furniture
2020-02-01,231.2,778.35,75.005,233.7,False,Furniture
2020-02-02,223.2,789.2,74.94,218.2,False,Furniture
2020-02-03,209.39999999999998,794.2,75.015,198.89999999999998,False,Furniture
2020-02-04,195.6,799.2,75.09,179.6,False,Furniture
2020-02-05,214.2,797.4,76.32,194.5,False,Furniture
2020-02-06,292.95,777.9000000000001,73.975,286.4,False,Furniture
2020-02-07,245.925,785.6,74.0075,233.45,False,Furniture
2020-02-08,198.9,793.3,74.04,180.5,False,Furniture
2020-02-09,211.6,792.6,73.59,198.9,False,Furniture
2020-02-10,276.9,787.0,75.105,259.55,False,Furniture
2020-02-11,342.2,781.4,76.62,320.2,False,Furniture
2020-02-12,274.15,779.5999999999999,75.78999999999999,261.35,False,Furniture
2020-02-13,206.1,777.8,74.96,202.5,False,Furniture
2020-02-14,209.9,776.1,75.05,192.8,False,Furniture
2020-02-15,239.8,764.4,73.5,221.5,False,Furniture
2020-02-16,224.15,770.7,75.075,207.15,False,Furniture
2020-02-17,208.5,777.0,76.65,192.8,False,Furniture
2020-02-18,212.7,770.175,75.8425,203.4,False,Furniture
2020-02-19,216.9,763.35,75.035,214.0,False,Furniture
2020-02-20,221.10000000000002,756.5250000000001,74.2275,224.6,False,Furniture
2020-02-21,225.3,749.7,73.42,235.2,False,Furniture
2020-02-22,197.6,759.5,74.62,207.4,False,Furniture
2020-02-23,202.92,755.88,74.33,212.46,False,Furniture
2020-02-24,208.23999999999998,752.26,74.04,217.52,False,Furniture
2020-02-25,213.56,748.64,73.75,222.57999999999998,False,Furniture
2020-02-26,218.88,745.02,73.46000000000001,227.64,False,Furniture
